"wk_strt_dt","guests.x","DIRECT_MAIL_S","PRINT_S","PAID_SEARCH_S","PRINT_CONSUMER_S","PRINT_TRADE_S","DISPLAY_ALL_PHD_S","DISPLAY_PHD","DISPLAY_ZIMM","DISPLAY_WITH_CC_S","DISPLAY_ZIMM_OTHER_S","DISPLAY_ALL_S","DISPLAY_PROGRAMMATIC_S","PAID_SOCIAL_S","DISPLAY_CRUISE_CRITIC_S","DISPLAY_S","OLV_S","Display.PHD_Programmatic.S","Search.Bing.Yahoo_S","Search.Google.AdWords_S","Social.FB_S","Social.Other_S","Display.Endemic_Luxury_S","Display.Endemic_Cruises_S2","Display_Other_S2","directmail_I","revenue","Connected_TV.Hulu.I","Connected_TV.Programmatic_Video.I","Display.Afar_Media._LLC.I","Display.Amazon.I","Display.Bloomberg.I","Display.Conde_Nast.I","Display.Cruise_Critic.I","Display.CruiseCritic.I","Display.Dot_Dash_Meredith.I","Display.Hulu.I","Display.Kargo.I","Display.Kerv.I","Display.Luxury_Link.I","Display.Martini_Media.I","Display.Meredith_Corporation.I","Display.Meredith_Interactive.I","Display.MyPoints._Inc.I","Display.Northstar_Travel_Group.I","Display.PHD_Programmatic.I","Display.Programmatic_Display.I","Display.Questex_Media_Group.I","Display.Robb_Report.I","Display.Sojern.I","Display.The_Wall_Street_Journal.I","Display.The_Wall_Street_Journal_Online.I","Display.Travel_And_Leisure.com.I","Display.Travel_Curator.I","Display.Travel_Relations.I","Display.Trip_Advisor.I","Display.Wall_Street_Journal.I","Display.Worth_International_Media.I","Display.Zefr.I","Display.demandbase.com.I","Online_Video.Amazon.I","Online_Video.Dot_Dash_Meredith.I","Online_Video.Kargo.I","Online_Video.NBC_Universal_._NBC_Sports.I","Online_Video.Northstar_Travel_Group.I","Online_Video.Programmatic_Video.I","Online_Video.Questex_Media_Group.I","Online_Video.Worth_International_Media.I","Online_Video.YouTube.I","Paid_Search.Bing_Ads.I","Paid_Search.Google_AdWords.I","Paid_Social.Facebook.I","Search.Bing_Ads.I","Search.Google_AdWords.I","Search.Yahoo_Gemini.I","Social.FB_IG.I","Social.Facebook.I","Social.Instagram.I","Social.LinkedIn.I","Social.Linkedin.I","Social.Pinterest.I","Connected_TV.Hulu.S","Connected_TV.Programmatic_Video.S","Display.Afar_Media._LLC.S","Display.Amazon.S","Display.Bloomberg.S","Display.Conde_Nast.S","Display.Cruise_Critic.S","Display.CruiseCritic.S","Display.Dot_Dash_Meredith.S","Display.Hulu.S","Display.Kargo.S","Display.Kerv.S","Display.Luxury_Link.S","Display.Martini_Media.S","Display.Meredith_Corporation.S","Display.Meredith_Interactive.S","Display.MyPoints._Inc.S","Display.Northstar_Travel_Group.S","Display.PHD_Programmatic.S.1","Display.Programmatic_Display.S","Display.Questex_Media_Group.S","Display.Robb_Report.S","Display.Sojern.S","Display.The_Wall_Street_Journal.S","Display.The_Wall_Street_Journal_Online.S","Display.Travel_And_Leisure.com.S","Display.Travel_Curator.S","Display.Travel_Relations.S","Display.Trip_Advisor.S","Display.Wall_Street_Journal.S","Display.Worth_International_Media.S","Display.Zefr.S","Display.demandbase.com.S","Online_Video.Amazon.S","Online_Video.Dot_Dash_Meredith.S","Online_Video.Kargo.S","Online_Video.NBC_Universal_._NBC_Sports.S","Online_Video.Northstar_Travel_Group.S","Online_Video.Programmatic_Video.S","Online_Video.Questex_Media_Group.S","Online_Video.Worth_International_Media.S","Online_Video.YouTube.S","Paid_Search.Bing_Ads.S","Paid_Search.Google_AdWords.S","Paid_Social.Facebook.S","Search.Bing_Ads.S","Search.Google_AdWords.S","Search.Yahoo_Gemini.S","Social.FB_IG.S","Social.Facebook.S","Social.Instagram.S","Social.LinkedIn.S","Social.Linkedin.S","Social.Pinterest.S","guests.y","google_trend_SBN","google_trend_COVID","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
2020-05-17,13,0,65489.8075,0,27875,37614.8075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198975.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,32,-25,-3.714285714,23.14285714,-37.57142857,-35.71428571,12.85714286
2020-05-24,17,0,65489.8075,0,27875,37614.8075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315677.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,31,-23.42857143,-3.571428571,40,-36.28571429,-37.14285714,12.42857143
2020-05-31,8,0,65489.8075,0,27875,37614.8075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97500.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,25,-19.14285714,-0.714285714,38.28571429,-33,-30.42857143,10.57142857
2020-06-07,14,0,32786.3075,0,2283.25,30503.0575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131124.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,27,-16.42857143,-0.714285714,49.71428571,-30.28571429,-29.28571429,9.428571429
2020-06-14,12,0,32786.3075,0,2283.25,30503.0575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103893.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,34,-14.28571429,0.571428571,59.42857143,-28,-29,8.428571429
2020-06-21,17,0,32786.3075,0,2283.25,30503.0575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200787.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,44,-15.28571429,-1,56.57142857,-27.42857143,-29.85714286,8.714285714
2020-06-28,8,0,32786.3075,0,2283.25,30503.0575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147831.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,52,-13.71428571,2.571428571,64.14285714,-27.71428571,-35.14285714,9
2020-07-05,4,0,25172.422,0,0,25172.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23596.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,53,-15.71428571,-2.285714286,52.57142857,-27.71428571,-31.85714286,8.857142857
2020-07-12,11,0,25172.422,0,0,25172.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174079.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,54,-14.71428571,-1.428571429,60.28571429,-28.14285714,-30.71428571,8.714285714
2020-07-19,12,0,25172.422,0,0,25172.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185335.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,45,-15.28571429,-3,57,-28.85714286,-30.85714286,8.714285714
2020-07-26,20,0,25172.422,0,0,25172.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169085.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,46,-14.57142857,-2.714285714,57.57142857,-28.28571429,-31.28571429,8.428571429
2020-08-02,0,0,25172.422,0,0,25172.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,40,-13.85714286,-2.571428571,58,-28.14285714,-31.14285714,8.142857143
2020-08-09,15,0,22542.2725,0,2283.25,20259.0225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547207.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,36,-14.71428571,-3.714285714,56.28571429,-28.28571429,-31,7.714285714
2020-08-16,7,0,22542.2725,0,2283.25,20259.0225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92595.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,33,-15.14285714,-4.571428571,50.14285714,-28.71428571,-30.14285714,7.714285714
2020-08-23,16,0,22542.2725,0,2283.25,20259.0225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974248.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,29,-15.85714286,-5.571428571,41.14285714,-29.42857143,-29.57142857,8
2020-08-30,23,0,22542.2725,0,2283.25,20259.0225,0.036,0,0,0.036,0.036,0.036,0,0,0,0.036,0,0,0,0,0,0,0.036,0,0,0,731610.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,30,-13.42857143,-3.285714286,48.71428571,-26.85714286,-29.85714286,6.714285714
2020-09-06,19,0,17540.5225,5632.45,2375,15165.5225,1658.83,1658.83,0,0,0,0,1658.83,1144.01,0,0,0,1658.83,850.76,4781.69,1144.01,0,0,0,0,0,571667.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10530,24025,0,0,36509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.76,4781.69,0,0,1144.01,0,0,0,0,19,19,27,-15.71428571,-5.714285714,45.14285714,-30.14285714,-34.42857143,7.857142857
2020-09-13,28,0,17540.5225,14455.47,2375,15165.5225,1759.78,1759.78,0,0,0,0,1759.78,1563.37,0,0,0,1759.78,2394.56,12060.91,1563.37,0,0,0,0,0,324793.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385946,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23148,36810,0,0,43459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394.56,12060.91,0,0,1563.37,0,0,0,0,28,24,27,-15,-6,38.71428571,-29.28571429,-27,6.857142857
2020-09-20,22,0,17540.5225,53866.42,2375,15165.5225,1795.29,1795.29,0,0,0,0,1795.29,1637.38,0,0,0,1795.29,16573.42,37293,1637.38,0,0,0,0,0,458119.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393581,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123067,66859,0,0,47376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16573.42,37293,0,0,1637.38,0,0,0,0,22,23,27,-15.28571429,-6.428571429,32.57142857,-30.14285714,-26.42857143,6.857142857
2020-09-27,12,0,17540.5225,56356.74,2375,15165.5225,6563.406,1834.02,0,4729.386,4729.386,4729.386,1834.02,1828.33,0,4729.386,0,1834.02,23903.95,32452.79,1828.33,0,4729.386,0,0,0,257119.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343966,0,0,0,788231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123619,58249,0,0,68349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1834.02,0,0,0,4729.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23903.95,32452.79,0,0,1828.33,0,0,0,0,12,13,34,-14.57142857,-5,22.28571429,-29.71428571,-25.71428571,6.571428571
2020-10-04,17,0,36863.45,44889.9,5826.6,31036.85,10930.52479,2065.81,0,8864.714785,7222.512,8864.714785,2065.81,1481.38,1642.202785,7222.512,0,2065.81,23559.18,21330.72,1481.38,0,7222.512,0,0,0,268727.96,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,398297,0,0,0,1203752,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142399,50866,0,0,47749,0,0,0,0,0,0,0,0,0,0,0,1642.202785,0,0,0,0,0,0,0,0,0,0,2065.81,0,0,0,7222.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23559.18,21330.72,0,0,1481.38,0,0,0,0,17,23,35,-15.14285714,-5.142857143,27.71428571,-29,-26,6.571428571
2020-10-11,26,0,36863.45,43635.04,5826.6,31036.85,8922.16,2084.71,0,6837.45,6837.45,6837.45,2084.71,7875.33,0,6837.45,0,2084.71,11914.12,31720.92,7875.33,0,6837.45,0,0,0,420573.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443318,0,0,0,1139575,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114170,55313,0,0,141326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2084.71,0,0,0,6837.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11914.12,31720.92,0,0,7875.33,0,0,0,0,26,26,31,-15.71428571,-6.285714286,21.28571429,-29.28571429,-26.57142857,7.428571429
2020-10-18,13,0,36863.45,43693.37,5826.6,31036.85,68644.73728,2580.85,0,66063.88728,6955.338,66063.88728,2580.85,6357.61,59108.54928,6955.338,0,2580.85,8134.91,35558.46,6357.61,0,6955.338,0,0,0,280534.02,0,0,0,0,0,0,0,3591,0,0,0,0,0,0,0,0,0,0,489655,0,0,0,1159223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91020,61344,0,0,142345,0,0,0,0,0,0,0,0,0,0,0,59108.54928,0,0,0,0,0,0,0,0,0,0,2580.85,0,0,0,6955.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8134.91,35558.46,0,0,6357.61,0,0,0,0,13,20,36,-16.57142857,-6.857142857,14.71428571,-29.14285714,-25.14285714,7.285714286
2020-10-25,8,0,36863.45,31866.8,5826.6,31036.85,57498.94299,3076.67,0,54422.27299,6984.27,54422.27299,3076.67,6088.46,47438.00299,6984.27,0,3076.67,10946.3,20920.5,6088.46,0,6984.27,0,0,0,74939.66,0,0,0,0,0,0,0,2878,0,0,0,0,0,0,0,0,0,0,516129,0,0,0,1164045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108089,48853,0,0,145986,0,0,0,0,0,0,0,0,0,0,0,47438.00299,0,0,0,0,0,0,0,0,0,0,3076.67,0,0,0,6984.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10946.3,20920.5,0,0,6088.46,0,0,0,0,8,10,39,-16.71428571,-5.714285714,1.857142857,-31.14285714,-25.42857143,7.857142857
2020-11-01,18,0,36863.45,41876.33,5826.6,31036.85,53833.3376,2554.44,0,51278.8976,6002.328,51278.8976,2554.44,8458.77,45276.5696,6002.328,6106.75392,2554.44,17592.63,24283.7,8458.77,0,6002.328,0,0,0,502716.79,0,0,0,0,0,0,0,2732,0,0,0,0,0,0,0,940271,0,0,418614,0,0,0,1000388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135528,48984,0,0,259048,0,0,0,0,0,0,0,0,0,0,0,45276.5696,0,0,0,0,0,0,0,6106.75392,0,0,2554.44,0,0,0,6002.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17592.63,24283.7,0,0,8458.77,0,0,0,0,18,17,32,-16.57142857,-7.428571429,6.142857143,-32.57142857,-25.42857143,7.857142857
2020-11-08,18,0,80223.0575,51947.25,61504,18719.0575,68857.95694,3515.84,0,65342.11694,7104.984,65342.11694,3515.84,11256.55,58237.13294,7104.984,12852.4926,3515.84,31033.08,20914.17,11256.55,0,7104.984,0,0,0,218700.82,0,0,0,0,0,0,0,3531,0,0,0,0,0,0,0,1970088,0,0,380773,0,0,0,1184164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213514,50023,0,0,308467,0,0,0,0,0,0,0,0,0,0,0,58237.13294,0,0,0,0,0,0,0,12852.4926,0,0,3515.84,0,0,0,7104.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31033.08,20914.17,0,0,11256.55,0,0,0,0,18,16,51,-18,-8.142857143,-3.285714286,-34.28571429,-26.57142857,9
2020-11-15,30,0,80223.0575,47256.42,61504,18719.0575,51323.19586,4017.46,0,47305.73586,7082.184,47305.73586,4017.46,20354.14,40223.55186,7082.184,12174.441,4017.46,31601.52,15654.9,20354.14,0,7082.184,0,0,0,343955.19,0,0,0,0,0,0,0,2486,0,0,0,0,0,0,0,1871940,0,0,389805,0,0,0,1180364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206293,42963,0,0,599785,0,0,0,0,0,0,0,0,0,0,0,40223.55186,0,0,0,0,0,0,0,12174.441,0,0,4017.46,0,0,0,7082.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31601.52,15654.9,0,0,20354.14,0,0,0,0,30,22,67,-19.57142857,-7,-7.142857143,-34,-25.85714286,9.142857143
2020-11-22,50,0,80223.0575,47542.29,61504,18719.0575,69969.53977,184.88,0,69784.65977,4889.19,69784.65977,184.88,60553.55,64895.46977,4889.19,8866.313496,184.88,29239.28,18303.01,60553.55,0,4889.19,0,0,0,508488.93,0,0,0,0,0,0,0,3977,0,0,0,0,0,0,0,1953171,0,0,17568,0,0,0,814865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153571,48067,0,0,1448872,0,0,0,0,0,0,0,0,0,0,0,64895.46977,0,0,0,0,0,0,0,8866.313496,0,0,184.88,0,0,0,4889.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29239.28,18303.01,0,0,60553.55,0,0,0,0,50,21,51,-24.71428571,-6.428571429,-7.571428571,-38.71428571,-40.57142857,12.28571429
2020-11-29,43,0,80223.0575,33493.68,61504,18719.0575,11257.23405,2571.79,0,8685.444053,100.284,8685.444053,2571.79,29689.14,8585.160053,100.284,0,2571.79,20270.05,13223.63,29689.14,0,100.284,0,0,0,448964,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,238300,0,0,279649,0,0,0,16714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128922,31752,0,0,526599,0,0,0,0,0,0,0,0,0,0,0,8585.160053,0,0,0,0,0,0,0,0,0,0,2571.79,0,0,0,100.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20270.05,13223.63,0,0,29689.14,0,0,0,0,43,16,50,-19.85714286,-8.571428571,-16,-35.57142857,-26.57142857,9.857142857
2020-12-06,25,0,91811.8075,27706.29,67996,23815.8075,3967.09,3967.09,0,0,0,0,3967.09,5566.65,0,0,0,3967.09,14098.49,13607.8,5566.65,0,0,0,0,0,438706.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107066,24583,0,0,90647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3967.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14098.49,13607.8,0,0,5566.65,0,0,0,0,25,19,53,-20,-7.714285714,-14.57142857,-37.42857143,-26.28571429,9.571428571
2020-12-13,28,0,91811.8075,34027.73,67996,23815.8075,4213.16,4213.16,0,0,0,0,4213.16,6042.97,0,0,0,4213.16,18638.86,15388.87,6042.97,0,0,0,0,0,419447.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108649,25147,0,0,100447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4213.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18638.86,15388.87,0,0,6042.97,0,0,0,0,28,22,55,-19.57142857,-6,-22,-37,-27.71428571,10.42857143
2020-12-20,17,0,91811.8075,46149.96,67996,23815.8075,4021.09,4021.09,0,0,0,0,4021.09,6581.63,0,0,0,4021.09,17731.69,28418.27,6581.63,0,0,0,0,0,233943.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117609,32242,0,0,140573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4021.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17731.69,28418.27,0,0,6581.63,0,0,0,0,17,19,54,-22.42857143,-2.714285714,-17.42857143,-39.14285714,-42.57142857,12.42857143
